Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Magnetometer X,Magnetometer X,Magnetometer Y,Magnetometer Y,Magnetometer Z,Magnetometer Z,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,local,no units,local,no units,local,
10618678,566.40625,3680,-2.25628448804414,-14896,-9.13304721030043,-5264,3.2274678111588,11,2.19512195121951,-36,-0.670731707317073,-3,0.182926829268293,-46,0.2,39,0.169565217391304,123,-0.6,
10619318,585.9375,3664,-2.24647455548743,-14976,-9.182096873084,-5376,3.29613733905579,24,1.95121951219512,-32,-1.46341463414634,-5,0.304878048780488,-47,0.204347826086957,39,0.169565217391304,124,-0.604878048780488,
10619958,605.46875,3600,-2.20723482526058,-14864,-9.113427345187,-5312,3.25689760882894,19,2.37804878048781,-39,-1.15853658536585,-17,1.03658536585366,-49,0.21304347826087,35,0.152173913043478,124,-0.604878048780488,
10620598,625,3648,-2.23666462293072,-14896,-9.13304721030043,-5248,3.21765787860208,1,2.5,-41,-0.0609756097560976,-24,1.46341463414634,-46,0.2,36,0.156521739130435,122,-0.595121951219512,
10621238,644.53125,3792,-2.32495401594114,-15056,-9.23114653586757,-5344,3.27651747394237,7,2.86585365853659,-47,-0.426829268292683,-27,1.64634146341463,-47,0.204347826086957,34,0.147826086956522,122,-0.595121951219512,
10621878,664.0625,3808,-2.33476394849785,-15152,-9.29000613120785,-5360,3.28632740649908,45,3.29268292682927,-54,-2.74390243902439,-19,1.15853658536585,-47,0.204347826086957,36,0.156521739130435,122,-0.595121951219512,
10622518,683.59375,3600,-2.20723482526058,-15040,-9.22133660331085,-5344,3.27651747394237,42,3.47560975609756,-57,-2.5609756097561,-20,1.21951219512195,-49,0.21304347826087,38,0.165217391304348,123,-0.6,
10623158,703.125,3600,-2.20723482526058,-14928,-9.15266707541386,-5296,3.24708767627223,23,3.59756097560976,-59,-1.40243902439024,-33,2.01219512195122,-47,0.204347826086957,34,0.147826086956522,123,-0.6,
10623798,722.65625,3600,-2.20723482526058,-14896,-9.13304721030043,-5328,3.26670754138565,18,4.02439024390244,-66,-1.09756097560976,-40,2.4390243902439,-47,0.204347826086957,34,0.147826086956522,123,-0.6,
10624438,742.1875,3568,-2.18761496014715,-14976,-9.182096873084,-5392,3.30594727161251,26,4.57317073170732,-75,-1.58536585365854,-41,2.5,-47,0.204347826086957,39,0.169565217391304,123,-0.6,
